page	entries	image	volume
6299	La Pérouse (Jean François de Galaup, comte de); Lapin	2	12
6300	Laplace (Pierre Simon, marquis de)	3	12
6301	Laplace-Gauss (loi de)	4	12
6302	laque	5	12
6303	Largillière (Nicolas de)	6	12
6304	Larionov (Mikhaïl Fedorovitch) et Gontcharova (Natalia Sergueïevna)	7	12
6305		8	12
6306	larve; larynx	9	12
6307		10	12
6308		11	12
6309		12	12
6310		13	12
6311	Lascaris (dynastie des)	14	12
6312		15	12
6313	laser et maser	16	12
6314		17	12
6315		18	12
6316	Lassus (Roland de)	19	12
6317	latin de Constantinople (Empire)	20	12
6318	latine (littérature)	21	12
6319		22	12
6320	latins du Levant (États)	23	12
6321		24	12
6322		25	12
6323		26	12
6324	Latium	27	12
6325	Lattre de Tassigny (Jean-Marie Gabriel de)	28	12
6326	Laue (Max von)	29	12
6327	Laurens (Henri); Laurier (Wilfrid)	30	12
6328	Lausanne; Lautréamont (Isidore Ducasse, dit le comte de)	31	12
6329	Laval	32	12
6330	Lavigerie (Charles)	33	12
6331	Lavoisier (Antoine Laurent de)	34	12
6332	Law (John)	35	12
6333	Lawrence (sir Thomas)	36	12
6334	Lawrence (David Herbert); Lawrence (Thomas Edward)	37	12
6335	Lawrence (Ernest Orlando); lawrencium; Laxness (Halldór Kiljan)	38	12
6336	Lazarsfeld (Paul); leadership; Leao-ning	39	12
6337	leasing; Lebesgue (Henri)	40	12
6338		41	12
6339		42	12
6340	Leclair (Jean-Marie)	43	12
6341	Leclerc (Philippe Marie de Hautecloque, dit)	44	12
6342	Leconte de Lisle	45	12
6343		46	12
6344	lecture	47	12
6345	Ledoux (Claude Nicolas); Ledru-Rollin (Alexandre Auguste Ledru, dit)	48	12
6346	Ledru-Rollin et Lamartine marchent; Leeds; Leeuwenhoek (Antonie Van); Léger (Fernand)	49	12
6347		50	12
6348	Légion étrangère	51	12
6349	Légion d’honneur	52	12
6350	législatif (pouvoir); législative (Assemblée)	53	12
6351		54	12
6352		55	12
6353		56	12
6354		57	12
6355	législative (fonction)	58	12
6356		59	12
6357		60	12
6358	Légumineuse[s] ou Léguminosale[s]	61	12
6359		62	12
6360		63	12
6361	Leibniz (Gottfried Wilhelm); Leibniz	64	12
6362	Leipzig	65	12
6363	leishmaniose[s]	66	12
6364	Leivik (Halpern)	67	12
6365	Léman (lac)	68	12
6366	Lemnacée[s]; Lemoyne (les)	69	12
6367	Lemoyne (François); Lémurien[s]	70	12
6368		71	12
6369		72	12
6370	Lenau (Nikolaus); Lénine (Vladimir Ilitch Oulianov, dit); Lénine en Occident : la formation du bolchevisme (1900-1905)	73	12
6371		74	12
6372		75	12
6373		76	12
6374	Leningrad	77	12
6375		78	12
6376	Leningrad et sa région	79	12
6377		80	12
6378	Lens	81	12
6379	Lenz (Jakob Michael Reinhold)	82	12
6380	León	83	12
6381	Léon Ier le Grand (saint)	84	12
6382	Léon XIII	85	12
6383	Léonard de Vinci	86	12
6384		87	12
6385	Leonov (Leonid Maksimovitch)	88	12
6386		89	12
6387	Leopardi (Giacomo); Léopold Ier	90	12
6388	Léopold II	91	12
6389	Léopold III	92	12
6390	Lepautre (les); Lépidoptère[s]	93	12
6391		94	12
6392	lèpre; Lèpre lépromateuse (type L)	95	12
6393		96	12
6394	Leprince (les)	97	12
6395	lepton[s]; Lermontov (Mikhaïl Iourievitch); Lesage (Alain René)	98	12
6396	Lescot (Pierre)	99	12
6397	lésion; Lésions traumatiques; Lésions inflammatoires; Lésions dégénératives; Lésions tumorales	100	12
6398	Lésions engendrées par des troubles fonctionnels; Leskov (Nikolaï Semenovitch); Lesotho	101	12
6399	Lesseps (Ferdinand Marie, vicomte de)	102	12
6400	Lessing (Gotthold Ephraim)	103	12
6401		104	12
6402		105	12
6403	létal (gène); Lettonie	106	12
6404	lettre de change; leucémie	107	12
6405	Leucémie aiguë	108	12
6406		109	12
6407		110	12
6408	leucémies aiguës	111	12
6409	Leucémies chroniques	112	12
6410	Leucémies myéloïdes chroniques et affections voisines; leucocyte	113	12
6411		114	12
6412		115	12
6413	Lévi-Strauss (Claude); levure[s]	116	12
6414		117	12
6415	Lévy-Bruhl (Lucien); Lewin (Kurt)	118	12
6416	Lewis (Percy Wyndham); Lewis (Sinclair); lexique	119	12
6417	Lexique et grammaire; Lexique et syntaxe	120	12
6418		121	12
6419	Leyde	122	12
6420	Lézard[s]	123	12
6421	Lhassa; liaison chimique	124	12
6422		125	12
6423	Liaison métallique	126	12
6424	Liaisons faibles liaisons hydrogène; liant[s]; Liants particuliers à la construction	127	12
6425	Liants synthétiques (colles et plastiques*); Liants hydrocarbonés; Liants à base de goudrons; Liants à base de bitumes*	128	12
6426	Liban	129	12
6427		130	12
6428		131	12
6429		132	12
6430		133	12
6431		134	12
6432	Libellule[s]	135	12
6433	libéral	136	12
6434	libéralisme; Libération (ordre de la); Liberia	137	12
6435		138	12
6436	liberté[s] publique[s]	139	12
6437		140	12
6438	libertin[s] (le[s])	141	12
6439	Libye	142	12
6440		143	12
6441		144	12
6442	licenciement; Lichen[s]	145	12
6443		146	12
6444		147	12
6445	Liebknecht (Karl); Liechtenstein	148	12
6446	lied	149	12
6447	Liège	150	12
6448		151	12
6449	Liège, ville d’art	152	12
6450	Liège (province de); Lifar (Serge)	153	12
6451	ligament[s]	154	12
6452	Ligeti (György); Ligeti	155	12
6453	Ligne (Charles Joseph de); ligne électrique; ligne latérale	156	12
6454	lignite	157	12
6455	Ligurie; Liliiflore[s]	158	12
6456		159	12
6457	Lille	160	12
6458		161	12
6459		162	12
6460	Lille métropole	163	12
6461		164	12
6462	Lima	165	12
6463		166	12
6464	Limbourg	167	12
6465	Limbourg (les frères de); limnologie; Limoges	168	12
6466		169	12
6467		170	12
6468	Limousin	171	12
6469		172	12
6470		173	12
6471	lin	174	12
6472	Lincoln (Abraham)	175	12
6473	Lindbergh (Charles); Linder (Max)	176	12
6474	linéaire (application)	177	12
6475	linéaire en dimension; linguistique	178	12
6476		179	12
6477		180	12
6478	Linné (Carl von)	181	12
6479	Lion	182	12
6480		183	12
6481	Lipchitz (Jacques); lipide[s]	184	12
6482	Lippi (les)	185	12
6483	liquéfaction	186	12
6484	liquidation des biens; Lisbonne	187	12
6485		188	12
6486		189	12
6487	Lisieux; Liszt (Franz)	190	12
6488		191	12
6489		192	12
6490		193	12
6491		194	12
6492	lithiase	195	12
6493	lithium; lithographie	196	12
6494	littérature	197	12
6495	Littérature et belles-lettres	198	12
6496		199	12
6497		200	12
6498		201	12
6499		202	12
6500		203	12
6501		204	12
6502		205	12
6503		206	12
6504	littoral	207	12
6505		208	12
6506		209	12
6507		210	12
6508		211	12
6509		212	12
6510		213	12
6511		214	12
6512	Lituanie	215	12
6513	liturgie	216	12
6514		217	12
6515		218	12
6516	Liverpool	219	12
6517	Livingstone (David)	220	12
6518	livre (sociologie du)	221	12
6519	livret d’opéra et d’opéra-comique	222	12
6520	Lloyd George (David)	223	12
6521	Lobis	224	12
6522	loch; Loch à bateau; Loch à hélice, ou sillomètre; Loch de Pitot; Loch électrique; Locke (John); locomotion	225	12
6523		226	12
6524		227	12
6525		228	12
6526	locomotive	229	12
6527	Locomotives à vapeur	230	12
6528		231	12
6529	Locomotives Diesel	232	12
6530	logement (politique du)	233	12
6531		234	12
6532		235	12
6533	logique	236	12
6534		237	12
6535		238	12
6536		239	12
6537		240	12
6538		241	12
6539		242	12
6540		243	12
6541		244	12
6542		245	12
6543	logique combinatoire	246	12
6544		247	12
6545	logiques modales	248	12
6546		249	12
6547	Logiques modales des prédicats; Logiques déontiques; logistique; Logistique et histoire militaire	250	12
6548		251	12
6549	Logistique et guerre nucléaire; Logistique et mise en oeuvre de l’aviation militaire; Logistique et forces	252	12
6550	loi; Loir; Loire (la); Loire. 42	253	12
6551	Loire (Haute-). 43	254	12
6552	Loire (Pays de la)	255	12
6553	Loire-Atlantique. 44; Loiret. 45	256	12
6554		257	12
6555	loisir[s]; Loisir et durée du travail professionnel; Loisir et durée des obligations domestiques et familiales	258	12
6556	Loisir et étendue des obligations spirituelles et socio-politiques	259	12
6557	Loisir et loisirs; Loisy (Alfred)	260	12
6558	lollard[s]; Lombard[s]	261	12
6559	Lombardie	262	12
6560	Lombroso (Cesare)	263	12
6561	Lomonossov (Mikhaïl Vassilievitch); London (Jack)	264	12
6562	Londres	265	12
6563		266	12
6564		267	12
6565		268	12
6566		269	12
6567		270	12
6568		271	12
6569		272	12
6570		273	12
6571	Londres, ville d’art	274	12
6572	Longhena (Baldassare); Longue Marche; longueur	275	12
6573		276	12
6574	Longueurs d’onde	277	12
6575		278	12
6576	Lönnrot (Elias); Lope de Vega (Félix)	279	12
6577	Lorentz (Hendrik Antoon); Lorenzetti (les)	280	12
6578	Lorient; Lorrain ou le Lorrain (Claude Gellée, dit Claude)	281	12
6579	Lorraine	282	12
6580		283	12
6581		284	12
6582		285	12
6583		286	12
6584		287	12
6585		288	12
6586		289	12
6587		290	12
6588		291	12
6589	Los Angeles	292	12
6590		293	12
6591		294	12
6592	Losey (Joseph); Lot. 46	295	12
6593	Lot-et-Garonne. 47; Lotto (Lorenzo)	296	12
6594	louage	297	12
6595	Louba[s] ou Luba[s]; Louis Ier le Pieux ou le Débonnaire	298	12
6596	Louis II le Bègue, Louis III, Louis IV d’Outremer, Louis V le Fainéant; Louis VI le Gros ou le Batailleur	299	12
6597	Louis VII le Jeune; Louis VII et la deuxième croisade; Louis VIII le Lion; Louis IX ou Saint Louis	300	12
6598		301	12
6599	Louis X le Hutin; Louis XI	302	12
6600	Louis XI et Charles le Téméraire (1465-1477); Louis XI et l’élimination des puissances féodales	303	12
6601	Louis XII	304	12
6602	Louis XIII	305	12
6603		306	12
6604	Louis XIII (styles Henri IV et)	307	12
6605	Louis XIV	308	12
6606		309	12
6607		310	12
6608		311	12
6609		312	12
6610		313	12
6611		314	12
6612	Louis XIV (style)	315	12
6613	Louis XV	316	12
6614		317	12
6615		318	12
6616		319	12
6617	Louis XV (styles Régence et)	320	12
6618	Louis XVI	321	12
6619		322	12
6620		323	12
6621		324	12
6622		325	12
6623		326	12
6624	Louis XVI et Directoire (styles)	327	12
6625	Louis XVII	328	12
6626	Louis XVIII	329	12
6627		330	12
6628	Louis Ier, Louis II, rois de Bavière; Louis Ier le Grand	331	12
6629	Louis II, roi de Bohême et de Hongrie; Louisiane	332	12
6630		333	12
6631		334	12
6632	Loup	335	12
6633	Louqsor; Lourdes	336	12
6634	Louvain	337	12
6635	Louvois (François Michel Le Tellier, seigneur de Chaville, marquis de); Louvois et la réforme de l’armée	338	12
6636	Louvre (musée du)	339	12
6637	Lozère. 48	340	12
6638	Lübeck	341	12
6639	Lubitsch (Ernst); lubrifiant	342	12
6640	lubrification	343	12
6641		344	12
6642		345	12
6643	Lucas de Leyde; Luçon; Lucrèce	346	12
6644	Ludendorff (Erich)	347	12
6645	Ludwigshafen; Lukács (György); Lukács et Hegel	348	12
6646		349	12
6647	Lulle (Raymond)	350	12
6648	Lully ou Lulli (Jean-Baptiste)	351	12
6649		352	12
6650	lumière; Lumières colorées	353	12
6651		354	12
6652	lumières (esprit des)	355	12
6653	luminescence	356	12
6654	lumineux (organes); Lumpen-proletariat	357	12
6655	Lune	358	12
6656		359	12
6657		360	12
6658		361	12
6659	lunette; Lurçat (Jean); Luristān; Lusace	362	12
6660	lutécium; luth	363	12
6661	Luther (Martin)	364	12
6662		365	12
6663		366	12
6664		367	12
6665		368	12
6666	lutherie	369	12
6667		370	12
6668	Lutosławski (Witold); lutte	371	12
6669	luxation	372	12
6670	Luxembourg (grand-duché de)	373	12
6671		374	12
6672		375	12
6673		376	12
6674		377	12
6675		378	12
6676		379	12
6677	Luxembourg	380	12
6678	Luxembourg	381	12
6679	Luxemburg (Rosa)	382	12
6680	Luynes (d’Albert de); Lvov; Lyautey (Louis Hubert Gonzalve)	383	12
6681	Lycopodinée[s]	384	12
6682	lymphatique	385	12
6683		386	12
6684	lymphogranulo-matose; Lymphogranulomatose vénérienne; Lymphogranulomatose bénigne	387	12
6685	Lynx; Lyon	388	12
6686		389	12
6687		390	12
6688		391	12
6689		392	12
6690	lyophilisation	393	12
6691	Lyot (Bernard)	394	12
6692	Lysippe; Ma‘arrī (Abū al-‘Alā’ al-)	395	12
6693	Macao; MacArthur (Douglas)	396	12
6694		397	12
6695	Macdonald (sir John Alexander); MacDonald (James Ramsay)	398	12
6696	Macédoine	399	12
6697		400	12
6698	Macédoine; Macédoine (campagnes de)	401	12
6699	macédonienne (dynastie)	402	12
6700	Mácha (Karel Hynek)	403	12
6701	Machado (Antonio)	404	12
6702	Machado de Assis (Joaquim Maria); Machault d’Arnouville (Jean-Baptiste)	405	12
6703	Machaut (Guillaume de); Machiavel	406	12
6704		407	12
6705	machine-outil	408	12
6706		409	12
6707	machine-transfert	410	12
6708		411	12
6709	machinisme	412	12
6710	machinisme agricole	413	12
6711		414	12
6712		415	12
6713		416	12
6714		417	12
6715		418	12
6716		419	12
6717		420	12
6718		421	12
6719		422	12
6720		423	12
6721		424	12
6722		425	12
6723		426	12
6724		427	12
6725		428	12
6726		429	12
6727		430	12
6728		431	12
6729	Mackenzie (William Lyon); Mackenzie King (William Lyon); Mackintosh (Charles Rennie)	432	12
6730	Macmillan (Harold)	433	12
6731	maçonnerie	434	12
6732	Maçonneries à pierres sèches; macro-économie; macromolécule	435	12
6733	Madagascar	436	12
6734		437	12
6735		438	12
6736		439	12
6737	Madère	440	12
6738	Maderna (Bruno); Madhya Pradesh	441	12
6739	Madras; Madrid	442	12
6740		443	12
6741		444	12
6742	Madrid, ville d’art	445	12
6743	madrigal	446	12
6744		447	12
6745	Maeterlinck (Maurice)	448	12
6746	Magellan (Fernand de); Maghreb (littérature arabe du)	449	12
6747		450	12
6748	Maghreb (littérature d’expression française du)	451	12
6749	magie	452	12
6750		453	12
6751		454	12
6752		455	12
6753		456	12
6754	magistrat; magnésium	457	12
6755		458	12
6756	magnétisme	459	12
6757	magnétohydro-dynamique	460	12
6758		461	12
6759		462	12
6760		463	12
6761		464	12
6762	magnétosphère	465	12
6763	magnétostatique; Magnétostatique des courants dans le vide	466	12
6764		467	12
6765	Magnétostatique des milieux matériels	468	12
6766		469	12
6767	Magnoliale[s]	470	12
6768	Magritte (René); Mahābalipuram ou Mahāvalipuram	471	12
6769	Mahārāshtra	472	12
6770	Mahler (Gustav)	473	12
6771	Mahomet	474	12
6772		475	12
6773	Maïakovski (Vladimir Vladimirovitch)	476	12
6774	maigreur; Maigreurs symptomatiques ou secondaires; Maigreurs constitutionnelles; Maigreurs d’origine psychique	477	12
6775	Mailer (Norman Kingsley); Maillol (Aristide)	478	12
6776	Maimonide (Moïse)	479	12
6777	main	480	12
6778		481	12
6779	Maine	482	12
6780	Maine de Biran	483	12
6781	Maine-et-Loire. 49; Maintenon (Françoise d’Aubigné, marquise de); maire; Maistre (Joseph de)	484	12
6782	Majorque (royaume de); Makarenko (Anton Semenovitch)	485	12
6783	Makarenko; maladie	486	12
6784	maladie (assurance)	487	12
6785		488	12
6786		489	12
6787	Malamud (Bernard); Malaparte (Curzio)	490	12
6788	Malawi	491	12
6789	Malaysia	492	12
6790		493	12
6791		494	12
6792		495	12
6793		496	12
6794	Maldives	497	12
6795	mâle; Mâle (Émilie); Malebranche (Nicolas de)	498	12
6796	Malevitch (Kazimir Severinovitch)	499	12
6797	malformation	500	12
6798	Malherbe (François de)	501	12
6799	Mali (empire du); Mali (république du)	502	12
6800		503	12
6801		504	12
6802	Malines; Malinké[s]	505	12
6803	Malinovski (Rodion Iakovlevitch); Malinowski (Bronisław)	506	12
6804		507	12
6805	Malinowski aujourd’hui; Mallarmé (Stéphane)	508	12
6806		509	12
6807	Malraux (André)	510	12
6808		511	12
6809	Malte	512	12
6810	Malte, enjeu en Méditerranée (XIXe-XXe s.)	513	12
6811	Malthus (Thomas Robert); malthusianisme économique	514	12
6812	Malvale[s]; Mamelouk[s]	515	12
6813	Mammifère[s]	516	12
6814		517	12
6815		518	12
6816		519	12
6817	Mammouth; Man ou Mann (Mendel)	520	12
6818	mana	521	12
6819	management	522	12
6820	Management et anti-management	523	12
6821	Manche; Manche. 50	524	12
6822	Manchester	525	12
6823	mandat; Mandchourie	526	12
6824		527	12
6825		528	12
6826	mandéisme; Mandelstam (Ossip Emilievitch)	529	12
6827	mandoline, mandore; Manet (Édouard)	530	12
6828		531	12
6829	manganèse	532	12
6830	Manger (Itsik); Mangin (Charles)	533	12
6831	Mangouste; maniaco-dépressive (psychose)	534	12
6832		535	12
6833	manichéisme	536	12
6834	maniérisme	537	12
6835		538	12
6836		539	12
6837	manifestation; manifeste[s] littéraire[s]	540	12
6838	Manille; Manitoba	541	12
6839	Mann (Thomas)	542	12
6840	Mannerheim (Carl Gustav Emil)	543	12
6841	Mannheim-Ludwigshafen; Mannheim	544	12
6842	manomètre; Mans (Le)	545	12
6843		546	12
6844	Mansart (François)	547	12
6845		548	12
6846	Mansart (Jules Hardouin-)	549	12
6847	Mansfield (Katherine); Mante	550	12
6848	Mantegna (Andrea)	551	12
6849	Manuel Ier, roi de Portugal; manuélin (art); manutention	552	12
6850		553	12
6851		554	12
6852	Manzoni (Alessandro)	555	12
6853	Mao Tsö-tong	556	12
6854		557	12
6855		558	12
6856		559	12
6857		560	12
6858		561	12
6859		562	12
